LAT,LON,TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,Batt_Volt_Avg
-14.28,-170.71,2019-08-17 13:45:00,6438,13.06,36.08,28.277777777777782,83.1,0.0,0.45687488,108.1,0.022,235.7,0.2121035,
-14.28,-170.71,2019-08-17 14:00:00,6439,12.96,35.38,28.166666666666668,92.9,0.508,0.44301664,12.58,0.017,160.2,0.1441654,
-14.28,-170.71,2019-08-17 14:15:00,6440,12.88,34.4,26.944444444444443,95.5,1.016,0.56148224,342.3,0.021,111.6,0.1004182,
-14.28,-170.71,2019-08-17 14:30:00,6441,12.82,33.06,26.22222222222222,97.1,2.794,0.10326624000000001,330.9,0.014,72.77,0.06549395,
-14.28,-170.71,2019-08-17 14:45:00,6442,12.84,31.91,25.65555555555556,95.2,8.128,0.8306003200000001,201.8,0.018,139.2,0.1253075,
-14.28,-170.71,2019-08-17 15:00:00,6443,12.88,31.03,25.433333333333334,97.3,3.0479999999999996,0.21904959999999998,239.7,0.015,175.1,0.1575982,
-14.28,-170.71,2019-08-17 15:15:00,6444,12.98,30.86,25.716666666666672,96.7,0.508,0.26554175999999996,210.5,0.014,220.2,0.198173,
-14.28,-170.71,2019-08-17 15:30:00,6445,12.93,31.01,26.166666666666664,95.7,0.254,0.03978656,232.4,0.005,172,0.1548282,
-14.28,-170.71,2019-08-17 15:45:00,6446,12.86,31.05,25.92777777777778,95.6,0.254,0.16942816,220.1,0.018,116.9,0.1052189,
-14.28,-170.71,2019-08-17 16:00:00,6447,12.8,31.0,26.0,97.2,2.794,0.18283935999999998,225.8,0.007,83.2,0.07487334,
-14.28,-170.71,2019-08-17 16:15:00,6448,12.76,30.74,25.155555555555555,95.9,6.604,1.0639551999999999,203.8,0.018,79.05,0.07114344,
-14.28,-170.71,2019-08-17 16:30:00,6449,12.74,30.17,24.761111111111106,92.2,1.016,0.8560816,176.4,0.025,70.87,0.0637805,
-14.28,-170.71,2019-08-17 16:45:00,6450,12.71,29.56,24.549999999999997,94.9,1.016,0.8060131199999999,162.8,0.034,51.81,0.04662792,
-14.28,-170.71,2019-08-17 17:00:00,6451,12.7,29.01,24.377777777777776,97.2,0.254,0.0,0.0,0.0,36.15,0.03253251,
-14.28,-170.71,2019-08-17 17:15:00,6452,12.71,28.83,24.372222222222224,97.1,0.254,0.05677408,167.2,0.009,48.88,0.04398895,
-14.28,-170.71,2019-08-17 17:30:00,6453,12.71,28.83,24.099999999999998,98.4,0.254,0.01430528,167.2,0.0,50.95,0.04585695,
-14.28,-170.71,2019-08-17 17:45:00,6454,12.7,28.82,24.583333333333332,99.0,0.0,0.0,0.0,0.0,54.06,0.0486536,
-14.28,-170.71,2019-08-17 18:00:00,6455,12.69,28.98,24.799999999999997,99.1,0.254,0.13098272,20.28,0.009,38.71,0.03484146,
-14.28,-170.71,2019-08-17 18:15:00,6456,12.67,29.0,24.833333333333332,99.2,0.0,0.01430528,9.8,0.0,5.54,0.004985563,
-14.28,-170.71,2019-08-17 18:30:00,6457,12.66,28.97,24.855555555555554,99.4,0.0,0.0,0.0,0.0,0.504,0.000453701,
-14.28,-170.71,2019-08-17 18:45:00,6458,12.66,28.93,24.850000000000005,99.7,0.0,0.0,0.0,0.0,0.031,2.82E-05,
-14.28,-170.71,2019-08-17 19:00:00,6459,12.66,28.92,24.866666666666667,99.8,0.0,0.0,0.0,0.0,0.008,7.08E-06,
-14.28,-170.71,2019-08-17 19:15:00,6460,12.66,28.93,24.916666666666664,100.0,0.0,0.0,0.0,0.0,0.007,6.33E-06,
-14.28,-170.71,2019-08-17 19:30:00,6461,12.65,28.95,24.805555555555557,100.0,0.0,0.0,0.0,0.0,0.003,2.79E-06,
-14.28,-170.71,2019-08-17 19:45:00,6462,12.65,28.94,24.72222222222222,100.0,2.2859999999999996,0.0,0.0,0.0,0.008,6.76E-06,
-14.28,-170.71,2019-08-17 20:00:00,6463,12.65,28.9,24.549999999999997,100.0,0.254,0.0,0.0,0.0,0.005,4.08E-06,
-14.28,-170.71,2019-08-17 20:15:00,6464,12.64,28.81,24.522222222222222,100.0,0.0,0.0,0.0,0.0,0.006,5.04E-06,
-14.28,-170.71,2019-08-17 20:30:00,6465,12.64,28.74,24.683333333333337,100.0,0.0,0.0,0.0,0.0,0.006,5.58E-06,
-14.28,-170.71,2019-08-17 20:45:00,6466,12.64,28.78,24.894444444444446,100.0,0.0,0.0,0.0,0.0,0.008,7.08E-06,
-14.28,-170.71,2019-08-17 21:00:00,6467,12.63,28.87,24.899999999999995,100.0,0.0,0.0,0.0,0.0,0.011,9.55E-06,
-14.28,-170.71,2019-08-17 21:15:00,6468,12.63,28.89,24.91111111111111,100.0,0.0,0.0,0.0,0.0,0.012,1.09E-05,
-14.28,-170.71,2019-08-17 21:30:00,6469,12.63,28.89,24.88888888888889,100.0,0.0,0.0,0.0,0.0,0.001,1.18E-06,
-14.28,-170.71,2019-08-17 21:45:00,6470,12.62,28.89,24.938888888888886,100.0,0.0,0.0,0.0,0.0,0.007,5.9E-06,
-14.28,-170.71,2019-08-17 22:00:00,6471,12.62,28.91,25.016666666666666,100.0,0.0,0.0,0.0,0.0,0.006,5.68E-06,
-14.28,-170.71,2019-08-17 22:15:00,6472,12.62,28.91,24.95,100.0,0.0,0.0,0.0,0.0,0.008,7.29E-06,
-14.28,-170.71,2019-08-17 22:30:00,6473,12.61,28.84,24.87222222222222,99.9,0.0,0.0,0.0,0.0,0.006,5.47E-06,
-14.28,-170.71,2019-08-17 22:45:00,6474,12.61,28.73,24.78888888888889,99.8,0.0,0.05453888,10.02,0.005,0.008,6.76E-06,
-14.28,-170.71,2019-08-17 23:00:00,6475,12.61,28.63,24.799999999999997,99.6,0.0,0.19490944,163.9,0.01,0.008,6.97E-06,
-14.28,-170.71,2019-08-17 23:15:00,6476,12.6,28.56,24.61111111111111,99.8,0.0,0.0,0.0,0.0,0.007,6.33E-06,
-14.28,-170.71,2019-08-17 23:30:00,6477,12.6,28.42,24.40555555555556,100.0,0.0,0.0,0.0,0.0,0.005,4.61E-06,
-14.28,-170.71,2019-08-17 23:45:00,6478,12.6,28.27,24.322222222222223,100.0,0.0,0.0,0.0,0.0,0.013,1.14E-05,
-14.28,-170.71,2019-08-18 00:00:00,6479,12.59,28.15,24.377777777777776,99.9,0.0,0.0,0.0,0.0,0.015,1.37E-05,
-14.28,-170.71,2019-08-18 00:15:00,6480,12.59,28.18,24.388888888888893,99.9,0.0,0.0,0.0,0.0,0.008,6.97E-06,
-14.28,-170.71,2019-08-18 00:30:00,6481,12.58,28.21,24.400000000000002,100.0,0.254,0.0,0.0,0.0,0.007,6.44E-06,
-14.28,-170.71,2019-08-18 00:45:00,6482,12.58,28.21,24.47222222222222,99.5,0.0,0.0,0.0,0.0,0.006,5.15E-06,
-14.28,-170.71,2019-08-18 01:00:00,6483,12.57,28.22,24.466666666666672,99.5,0.0,0.0,0.0,0.0,0.007,6.11E-06,
-14.28,-170.71,2019-08-18 01:15:00,6484,12.57,28.17,24.388888888888893,99.7,0.0,0.0,0.0,0.0,0.007,6.01E-06,
-14.28,-170.71,2019-08-18 01:30:00,6485,12.57,28.12,24.299999999999997,100.0,0.0,0.0,0.0,0.0,0.004,3.54E-06,
-14.28,-170.71,2019-08-18 01:45:00,6486,12.56,28.06,24.238888888888887,100.0,0.0,0.0,0.0,0.0,0.005,4.61E-06,
-14.28,-170.71,2019-08-18 02:00:00,6487,12.56,28.0,24.288888888888888,99.8,0.0,0.0,0.0,0.0,0.007,6.65E-06,
-14.28,-170.71,2019-08-18 02:15:00,6488,12.55,28.0,24.316666666666663,99.9,0.0,0.0,0.0,0.0,0.008,7.29E-06,
-14.28,-170.71,2019-08-18 02:30:00,6489,12.55,28.06,24.333333333333332,100.0,0.254,0.0,0.0,0.0,0.004,3.54E-06,
-14.28,-170.71,2019-08-18 02:45:00,6490,12.54,28.23,24.477777777777778,99.7,1.27,0.0,0.0,0.0,0.012,1.12E-05,
-14.28,-170.71,2019-08-18 03:00:00,6491,12.54,28.32,24.577777777777776,99.2,0.0,0.0,0.0,0.0,0.008,7.29E-06,
-14.28,-170.71,2019-08-18 03:15:00,6492,12.54,28.33,24.444444444444443,99.7,0.0,0.0,0.0,0.0,0.002,2.15E-06,
-14.28,-170.71,2019-08-18 03:30:00,6493,12.53,28.23,24.450000000000003,99.8,0.0,0.0,0.0,0.0,0.01,8.8E-06,
-14.28,-170.71,2019-08-18 03:45:00,6494,12.53,28.24,24.416666666666668,99.9,0.0,0.0,0.0,0.0,0.007,6.44E-06,
-14.28,-170.71,2019-08-18 04:00:00,6495,12.52,28.21,24.27777777777778,100.0,0.0,0.0,0.0,0.0,0.007,6.01E-06,
-14.28,-170.71,2019-08-18 04:15:00,6496,12.52,28.08,24.283333333333328,100.0,0.0,0.0,0.0,0.0,0.003,3.11E-06,
-14.28,-170.71,2019-08-18 04:30:00,6497,12.52,28.31,24.73888888888889,97.4,0.0,0.81897728,150.9,0.016,0.003,3E-06,
-14.28,-170.71,2019-08-18 04:45:00,6498,12.52,28.41,24.977777777777774,95.0,0.0,0.7720380800000001,128.2,0.023,0.008,7.19E-06,
-14.28,-170.71,2019-08-18 05:00:00,6499,12.51,28.42,24.75,97.0,0.0,0.09253728,139.7,0.007,0.004,3.97E-06,
-14.28,-170.71,2019-08-18 05:15:00,6500,12.51,28.37,24.444444444444443,97.6,0.254,0.33706816,128.6,0.01,0.008,6.97E-06,
-14.28,-170.71,2019-08-18 05:30:00,6501,12.5,28.29,24.583333333333332,97.9,2.032,0.37461952,163.7,0.013,0.005,4.83E-06,
-14.28,-170.71,2019-08-18 05:45:00,6502,12.5,28.25,24.327777777777783,99.3,8.128,0.6781596799999999,143.7,0.024,0.004,3.75E-06,
-14.28,-170.71,2019-08-18 06:00:00,6503,12.5,28.15,24.033333333333335,99.4,9.398,0.6459728,232.9,0.023,0.006,5.36E-06,
-14.28,-170.71,2019-08-18 06:15:00,6504,12.5,28.07,23.95555555555556,98.4,8.128,1.29149856,142.4,0.029,0.01,8.69E-06,
-14.28,-170.71,2019-08-18 06:30:00,6505,12.49,27.9,23.905555555555555,98.4,4.826,0.66787776,101.2,0.017,0.231,0.000207651,
-14.28,-170.71,2019-08-18 06:45:00,6506,12.49,27.83,23.994444444444444,98.9,3.302,0.9320784,135.4,0.017,16.25,0.01462473,
-14.28,-170.71,2019-08-18 07:00:00,6507,12.52,27.97,24.061111111111114,98.7,7.112,0.9566656,133.9,0.017,48.03,0.0432271,
-14.28,-170.71,2019-08-18 07:15:00,6508,12.49,28.02,24.12777777777778,99.6,0.0,0.3956304,185.6,0.023,11.1,0.009993437,
-14.28,-170.71,2019-08-18 07:30:00,6509,12.49,28.19,24.322222222222223,99.9,0.0,0.13679423999999998,189.7,0.007,15.31,0.01377492,
-14.28,-170.71,2019-08-18 07:45:00,6510,12.57,28.7,24.86111111111111,99.5,0.0,0.35182048,137.9,0.015,112.5,0.1012632,
-14.28,-170.71,2019-08-18 08:00:00,6511,12.54,29.06,25.18888888888889,99.3,0.0,0.20385024000000002,128.6,0.015,80.9,0.07278609,
-14.28,-170.71,2019-08-18 08:15:00,6512,12.63,29.66,25.41111111111111,98.8,0.0,0.1519936,128.6,0.01,184.9,0.1663748,
-14.28,-170.71,2019-08-18 08:30:00,6513,12.66,29.97,25.777777777777782,94.4,0.0,0.5038140799999999,150.5,0.03,126.4,0.1137992,
-14.28,-170.71,2019-08-18 08:45:00,6514,13.27,33.08,26.888888888888893,86.2,0.0,0.8382,149.0,0.026,480.7,0.4326,
-14.28,-170.71,2019-08-18 09:00:00,6515,13.08,34.46,27.16666666666667,87.7,0.0,0.89944448,79.01,0.014,320.7,0.2886486,
-14.28,-170.71,2019-08-18 09:15:00,6516,13.12,35.0,27.5,85.3,0.0,0.9334195200000001,63.48,0.023,370.8,0.3337559,
-14.28,-170.71,2019-08-18 09:30:00,6517,12.97,33.98,27.277777777777775,86.1,0.0,0.55835296,94.2,0.017,262.7,0.2364549,
-14.28,-170.71,2019-08-18 09:45:00,6518,13.13,35.13,27.77777777777778,82.8,0.0,0.78947264,123.9,0.018,417.9,0.3761543,
-14.28,-170.71,2019-08-18 10:00:00,6519,13.15,35.9,28.166666666666668,83.9,0.0,0.715264,4.249,0.034,453.7,0.408346,
-14.28,-170.71,2019-08-18 10:15:00,6520,13.24,37.08,28.5,80.0,0.0,0.7376159999999999,32.51,0.027,596,0.5364311,
-14.28,-170.71,2019-08-18 10:30:00,6521,13.31,37.93,28.333333333333332,79.15,0.0,1.1126825599999999,95.1,0.022,757.1,0.6814321,
-14.28,-170.71,2019-08-18 10:45:00,6522,13.25,37.72,28.333333333333332,82.2,0.0,1.16275104,57.6,0.029,558.9,0.5030052,
-14.28,-170.71,2019-08-18 11:00:00,6523,13.1,37.38,28.388888888888886,82.6,0.0,1.02908608,124.2,0.021,348.6,0.3137266,
-14.28,-170.71,2019-08-18 11:15:00,6524,12.92,35.75,27.666666666666668,82.2,0.0,1.23070112,132.3,0.021,156.6,0.1409496,
-14.28,-170.71,2019-08-18 11:30:00,6525,13.1,35.45,27.83333333333333,82.6,0.0,0.8516112,125.6,0.028,523.3,0.4709601,
-14.28,-170.71,2019-08-18 11:45:00,6526,13.32,36.4,28.555555555555557,79.63,0.0,1.01835712,81.5,0.024,739,0.6650882,
-14.28,-170.71,2019-08-18 12:00:00,6527,13.24,36.63,28.277777777777782,80.9,0.0,1.41845792,119.3,0.023,547.5,0.4927787,
-14.28,-170.71,2019-08-18 12:15:00,6528,13.25,37.14,28.388888888888886,83.1,0.0,1.16275104,34.23,0.024,611.3,0.5501534,
-14.28,-170.71,2019-08-18 12:30:00,6529,13.22,37.16,28.277777777777782,81.6,0.0,1.24232416,91.7,0.024,447.9,0.4030734,
-14.28,-170.71,2019-08-18 12:45:00,6530,13.19,36.28,28.111111111111107,83.3,0.0,1.3724128,115.4,0.024,396.4,0.3567728,
-14.28,-170.71,2019-08-18 13:00:00,6531,13.21,36.13,28.000000000000004,78.85,0.0,1.61336736,90.0,0.025,507.5,0.4567134,
-14.28,-170.71,2019-08-18 13:15:00,6532,13.17,35.84,27.83333333333333,79.79,0.0,1.84716928,133.4,0.026,381.5,0.3433832,
-14.28,-170.71,2019-08-18 13:30:00,6533,13.16,35.24,27.83333333333333,79.39,0.0,1.62588448,137.0,0.029,328.8,0.2959076,
-14.28,-170.71,2019-08-18 13:45:00,6534,13.34,36.1,28.22222222222222,74.72,0.0,1.67237664,99.6,0.023,733.9,0.6605412,
-14.28,-170.71,2019-08-18 14:00:00,6535,13.16,36.04,28.72222222222222,73.56,0.0,1.25350016,118.8,0.027,787.5,0.7087436,
-14.28,-170.71,2019-08-18 14:15:00,6536,13.0,36.6,29.555555555555557,76.73,0.0,0.96247712,358.0,0.021,780.6,0.702565,
-14.28,-170.71,2019-08-18 14:30:00,6537,13.05,37.11,29.22222222222222,73.25,0.0,0.95845376,110.1,0.023,762,0.6857902,
-14.28,-170.71,2019-08-18 14:45:00,6538,12.99,37.19,29.166666666666668,74.66,0.0,1.23338336,94.9,0.027,680.1,0.6120688,
-14.28,-170.71,2019-08-18 15:00:00,6539,12.99,37.15,29.055555555555557,77.28,0.0,0.84669376,101.9,0.027,565.9,0.5093535,
-14.28,-170.71,2019-08-18 15:15:00,6540,13.31,38.32,28.72222222222222,78.71,0.0,1.2865811200000001,89.3,0.013,611.8,0.5506274,
-14.28,-170.71,2019-08-18 15:30:00,6541,13.28,38.31,28.666666666666668,78.16,0.0,1.21237248,132.6,0.027,546.1,0.49152,
-14.28,-170.71,2019-08-18 15:45:00,6542,13.19,37.43,28.72222222222222,79.5,0.0,1.14844576,124.2,0.013,489.4,0.4404205,
-14.28,-170.71,2019-08-18 16:00:00,6543,13.12,36.71,28.666666666666668,76.29,0.0,0.87888064,353.2,0.016,441.5,0.3973581,
-14.28,-170.71,2019-08-18 16:15:00,6544,13.08,35.98,28.833333333333332,76.51,0.0,0.70542912,49.97,0.018,439.8,0.3958457,
-14.28,-170.71,2019-08-18 16:30:00,6545,13.03,35.09,28.88888888888889,79.92,0.0,0.2704592,330.1,0.012,331.5,0.2983795,
-14.28,-170.71,2019-08-18 16:45:00,6546,12.87,34.41,27.88888888888889,79.32,0.0,1.11804704,125.9,0.021,81.6,0.07345141,
-14.28,-170.71,2019-08-18 17:00:00,6547,12.8,33.62,27.11111111111111,87.2,0.0,0.33885632,234.0,0.017,54.92,0.04942403,
-14.28,-170.71,2019-08-18 17:15:00,6548,12.77,32.8,26.833333333333332,84.7,0.0,0.35673792,89.7,0.01,49.44,0.04449724,
-14.28,-170.71,2019-08-18 17:30:00,6549,12.76,32.16,26.722222222222218,89.2,0.0,0.16451072,122.4,0.005,45.09,0.04057857,
-14.28,-170.71,2019-08-18 17:45:00,6550,12.74,31.71,26.31666666666667,87.0,0.0,0.34913824,146.6,0.018,28.19,0.02537026,
-14.28,-170.71,2019-08-18 18:00:00,6551,12.72,31.24,26.45555555555556,88.8,0.0,0.23290784,208.3,0.013,18.04,0.01623907,
-14.28,-170.71,2019-08-18 18:15:00,6552,12.71,30.86,25.87222222222222,92.9,0.0,0.26688288,198.9,0.019,8.63,0.007766976,
-14.28,-170.71,2019-08-18 18:30:00,6553,12.7,30.46,25.4,93.1,0.0,0.27224736,159.9,0.011,1.301,0.001171042,
-14.28,-170.71,2019-08-18 18:45:00,6554,12.7,29.95,25.444444444444443,92.2,0.0,0.06705599999999999,93.0,0.006,0.053,4.77E-05,
-14.28,-170.71,2019-08-18 19:00:00,6555,12.69,29.7,25.305555555555557,94.5,0.0,0.0,0.0,0.0,0.005,4.72E-06,
-14.28,-170.71,2019-08-18 19:15:00,6556,12.69,29.53,25.300000000000004,92.6,0.0,0.0,0.0,0.0,0.005,4.93E-06,
-14.28,-170.71,2019-08-18 19:30:00,6557,12.68,29.4,25.18888888888889,93.2,0.0,0.0,0.0,0.0,0.009,7.72E-06,
-14.28,-170.71,2019-08-18 19:45:00,6558,12.68,29.26,25.727777777777778,89.0,0.0,0.03531616,171.2,0.005,0.004,3.86E-06,
-14.28,-170.71,2019-08-18 20:00:00,6559,12.68,29.34,25.822222222222226,90.7,0.0,0.0134112,127.3,0.005,0.004,3.22E-06,
-14.28,-170.71,2019-08-18 20:15:00,6560,12.67,29.34,25.4,91.0,0.0,0.01296416,132.0,0.005,0.007,6.01E-06,
-14.28,-170.71,2019-08-18 20:30:00,6561,12.67,29.34,25.811111111111106,91.9,0.0,0.0,0.0,0.0,0.009,8.47E-06,
-14.28,-170.71,2019-08-18 20:45:00,6562,12.66,29.33,25.222222222222225,93.5,0.0,0.0,0.0,0.0,0.006,5.15E-06,
-14.28,-170.71,2019-08-18 21:00:00,6563,12.66,29.16,24.822222222222226,95.1,0.0,0.0,0.0,0.0,0.004,3.86E-06,
-14.28,-170.71,2019-08-18 21:15:00,6564,12.66,28.85,24.772222222222226,94.8,0.0,0.0,0.0,0.0,0.008,7.4E-06,
-14.28,-170.71,2019-08-18 21:30:00,6565,12.65,28.71,25.13888888888889,90.9,0.0,0.03308096,155.3,0.006,0.009,7.72E-06,
-14.28,-170.71,2019-08-18 21:45:00,6566,12.65,28.85,25.27777777777778,94.7,0.0,0.0,0.0,0.0,0.005,4.5E-06,
-14.28,-170.71,2019-08-18 22:00:00,6567,12.65,28.85,24.95,95.5,0.0,0.0,0.0,0.0,0.002,2.15E-06,
-14.28,-170.71,2019-08-18 22:15:00,6568,12.64,28.81,24.81666666666667,94.8,0.0,0.0,0.0,0.0,0.005,4.83E-06,
-14.28,-170.71,2019-08-18 22:30:00,6569,12.64,28.72,25.12222222222222,92.0,0.0,0.01519936,151.7,0.004,0.008,7.51E-06,
-14.28,-170.71,2019-08-18 22:45:00,6570,12.64,28.81,25.238888888888894,94.8,0.0,0.0,0.0,0.0,0.01,9.22E-06,
-14.28,-170.71,2019-08-18 23:00:00,6571,12.63,28.81,25.12222222222222,94.0,0.0,0.0,0.0,0.0,0.007,6.44E-06,
-14.28,-170.71,2019-08-18 23:15:00,6572,12.63,28.95,25.283333333333335,93.9,0.0,0.0,0.0,0.0,0.004,3.65E-06,
-14.28,-170.71,2019-08-18 23:30:00,6573,12.63,28.97,25.12222222222222,95.5,0.0,0.0,0.0,0.0,0.007,6.65E-06,
-14.28,-170.71,2019-08-18 23:45:00,6574,12.62,28.89,24.72222222222222,96.4,0.0,0.0,0.0,0.0,0.007,6.54E-06,
-14.28,-170.71,2019-08-19 00:00:00,6575,12.62,28.62,24.583333333333332,96.4,0.0,0.0,0.0,0.0,0.004,3.43E-06,
-14.28,-170.71,2019-08-19 00:15:00,6576,12.62,28.43,24.78888888888889,95.1,0.0,0.0,0.0,0.0,0.003,2.68E-06,
-14.28,-170.71,2019-08-19 00:30:00,6577,12.61,28.39,24.59444444444444,95.9,0.0,0.0,0.0,0.0,0.007,6.22E-06,
-14.28,-170.71,2019-08-19 00:45:00,6578,12.61,28.26,24.355555555555558,97.3,0.0,0.0,0.0,0.0,0.007,6.33E-06,
-14.28,-170.71,2019-08-19 01:00:00,6579,12.6,28.1,24.194444444444443,97.6,0.0,0.0,0.0,0.0,0.006,5.58E-06,
-14.28,-170.71,2019-08-19 01:15:00,6580,12.6,27.95,24.205555555555552,97.5,0.0,0.0,0.0,0.0,0.01,9.01E-06,
-14.28,-170.71,2019-08-19 01:30:00,6581,12.6,27.9,24.272222222222222,97.8,0.0,0.0,0.0,0.0,0.008,6.76E-06,
-14.28,-170.71,2019-08-19 01:45:00,6582,12.59,28.05,24.555555555555557,96.7,0.0,0.0,0.0,0.0,0.008,6.86E-06,
-14.28,-170.71,2019-08-19 02:00:00,6583,12.59,28.14,24.633333333333336,96.9,0.0,0.0,0.0,0.0,0.008,6.76E-06,
-14.28,-170.71,2019-08-19 02:15:00,6584,12.58,28.19,24.549999999999997,97.3,0.0,0.0,0.0,0.0,0.008,7.19E-06,
-14.28,-170.71,2019-08-19 02:30:00,6585,12.58,28.21,24.58888888888889,97.1,0.0,0.0,0.0,0.0,0.007,6.22E-06,
-14.28,-170.71,2019-08-19 02:45:00,6586,12.57,28.35,24.694444444444443,97.5,0.0,0.0,0.0,0.0,0.003,2.36E-06,
-14.28,-170.71,2019-08-19 03:00:00,6587,12.57,28.47,24.75,97.5,0.0,0.0,0.0,0.0,0.004,3.86E-06,
-14.28,-170.71,2019-08-19 03:15:00,6588,12.56,28.55,24.74444444444445,97.8,0.0,0.0,0.0,0.0,0.009,8.15E-06,
-14.28,-170.71,2019-08-19 03:30:00,6589,12.56,28.53,24.694444444444443,97.9,0.0,0.0,0.0,0.0,0.007,6.44E-06,
-14.28,-170.71,2019-08-19 03:45:00,6590,12.56,28.51,24.65555555555555,98.0,0.0,0.0,0.0,0.0,0.005,4.18E-06,
-14.28,-170.71,2019-08-19 04:00:00,6591,12.55,28.45,24.555555555555557,98.4,0.0,0.0,0.0,0.0,0.009,8.15E-06,
-14.28,-170.71,2019-08-19 04:15:00,6592,12.55,28.34,24.48333333333333,97.6,0.0,0.0,0.0,0.0,0.007,5.9E-06,
-14.28,-170.71,2019-08-19 04:30:00,6593,12.54,28.25,24.450000000000003,98.2,0.0,0.0,0.0,0.0,0.008,7.19E-06,
-14.28,-170.71,2019-08-19 04:45:00,6594,12.54,28.15,24.41111111111111,98.0,0.0,0.0,0.0,0.0,0.009,8.37E-06,
-14.28,-170.71,2019-08-19 05:00:00,6595,12.53,28.06,24.377777777777776,97.9,0.0,0.0,0.0,0.0,0.009,7.72E-06,
-14.28,-170.71,2019-08-19 05:15:00,6596,12.53,27.99,24.361111111111107,98.5,0.0,0.0,0.0,0.0,0.009,7.72E-06,
-14.28,-170.71,2019-08-19 05:30:00,6597,12.53,27.96,24.322222222222223,98.4,0.0,0.0,0.0,0.0,0.005,4.72E-06,
-14.28,-170.71,2019-08-19 05:45:00,6598,12.52,27.92,24.316666666666663,98.3,0.0,0.0,0.0,0.0,0.007,6.01E-06,
-14.28,-170.71,2019-08-19 06:00:00,6599,12.52,27.95,24.400000000000002,98.8,0.0,0.0,0.0,0.0,0.007,6.33E-06,
-14.28,-170.71,2019-08-19 06:15:00,6600,12.51,28.0,24.48333333333333,98.2,0.0,0.0,0.0,0.0,0.018,1.58E-05,
-14.28,-170.71,2019-08-19 06:30:00,6601,12.51,28.02,24.47222222222222,98.0,0.0,0.0,0.0,0.0,0.711,0.000639579,
-14.28,-170.71,2019-08-19 06:45:00,6602,12.51,28.08,24.444444444444443,98.5,0.0,0.26911808,144.0,0.02,4.76,0.004284418,
-14.28,-170.71,2019-08-19 07:00:00,6603,12.51,28.17,24.616666666666667,97.7,0.0,0.31739839999999997,143.9,0.012,12.91,0.01162011,
-14.28,-170.71,2019-08-19 07:15:00,6604,12.52,28.31,24.761111111111106,98.0,0.0,0.06705599999999999,143.9,0.008,31.12,0.02801009,
-14.28,-170.71,2019-08-19 07:30:00,6605,12.54,28.71,25.200000000000003,96.1,0.0,0.14215872,70.66,0.009,55.45,0.04990873,
-14.28,-170.71,2019-08-19 07:45:00,6606,12.57,29.28,25.72222222222222,92.8,0.0,0.07063232,70.66,0.009,96.3,0.08664661,
-14.28,-170.71,2019-08-19 08:00:00,6607,12.65,30.04,26.37777777777778,90.8,0.0,0.01698752,70.66,0.0,160.7,0.1446746,
-14.28,-170.71,2019-08-19 08:15:00,6608,12.66,30.66,26.722222222222218,89.2,0.0,0.18418047999999998,72.29,0.014,283.9,0.2554887,
-14.28,-170.71,2019-08-19 08:30:00,6609,12.99,32.47,27.38888888888889,85.8,0.0,0.40144192,40.6,0.021,435.4,0.3918393,
-14.28,-170.71,2019-08-19 08:45:00,6610,13.42,35.52,28.388888888888886,82.0,0.0,0.45419264,22.8,0.026,522.7,0.4704315,
-14.28,-170.71,2019-08-19 09:00:00,6611,13.35,37.8,28.77777777777778,81.7,0.0,0.5690819199999999,40.42,0.022,532.5,0.4792361,
-14.28,-170.71,2019-08-19 09:15:00,6612,13.33,39.29,29.22222222222222,77.31,0.0,0.51364896,31.89,0.027,617.2,0.5554979,
-14.28,-170.71,2019-08-19 09:30:00,6613,13.34,40.14,29.055555555555557,77.98,0.0,0.6978294399999999,31.36,0.035,647.3,0.5825494,
-14.28,-170.71,2019-08-19 09:45:00,6614,13.34,40.6,29.27777777777778,78.96,0.0,0.73493376,56.65,0.023,716.3,0.6446887,
-14.28,-170.71,2019-08-19 10:00:00,6615,13.34,40.83,29.22222222222222,77.36,0.0,0.68754752,56.59,0.025,794.8,0.7153195,
-14.28,-170.71,2019-08-19 10:15:00,6616,13.33,40.87,29.833333333333332,76.69,0.0,0.40188896,45.3,0.025,788.5,0.7096801,
-14.28,-170.71,2019-08-19 10:30:00,6617,13.34,41.0,30.38888888888889,73.0,0.0,0.5404713600000001,19.71,0.026,856,0.7704746,
-14.28,-170.71,2019-08-19 10:45:00,6618,13.32,41.07,30.055555555555557,77.26,0.0,0.6710070399999999,58.12,0.024,869,0.7817047,
-14.28,-170.71,2019-08-19 11:00:00,6619,13.32,40.96,30.444444444444443,71.49,0.0,0.5266131199999999,30.6,0.025,864,0.7775548,
-14.28,-170.71,2019-08-19 11:15:00,6620,13.31,41.05,30.22222222222222,79.1,0.0,0.98259392,61.6,0.026,880,0.7916546,
-14.28,-170.71,2019-08-19 11:30:00,6621,13.31,40.93,28.277777777777782,78.94,0.0,1.81900576,114.5,0.022,792.1,0.7129209,
-14.28,-170.71,2019-08-19 11:45:00,6622,13.35,39.6,29.38888888888889,79.43,0.0,0.83328256,359.0,0.021,907,0.8161119,
